1880 3.886 0.777
1885 3.886 0.777
1890 3.885 0.777
1895 3.885 0.777
1900 3.884 0.777
1905 3.884 0.777
1910 3.884 0.777
1915 3.883 0.777
1920 3.883 0.777
1925 3.882 0.776
1930 3.882 0.776
1935 3.882 0.776
1940 3.881 0.776
1945 3.881 0.776
1950 3.881 0.776
1955 3.880 0.776
1960 3.879 0.776
1965 3.879 0.776
1970 3.879 0.776
1975 3.878 0.776
1980 3.878 0.776
1985 3.877 0.775
1990 3.877 0.775
1995 3.877 0.775
2000 3.876 0.775
2005 3.876 0.775
2010 3.875 0.775
2015 3.875 0.775
2020 3.874 0.775
2025 3.874 0.775
2030 3.874 0.775
2035 3.873 0.775
2040 3.873 0.775
2045 3.872 0.774
2050 3.872 0.774
2055 3.872 0.774
2060 3.871 0.774
2065 3.871 0.774
2070 3.871 0.774
2075 3.870 0.774
2080 3.870 0.774
2085 3.869 0.774
2090 3.869 0.774
2095 3.868 0.774
2100 3.868 0.774
2105 3.868 0.774
2110 3.867 0.773
2115 3.867 0.773
2120 3.866 0.773
2125 3.866 0.773
2130 3.865 0.773
2135 3.865 0.773
2140 3.865 0.773
2145 3.864 0.773
2150 3.864 0.773
2155 3.863 0.773
2160 3.863 0.773
2165 3.863 0.773
2170 3.862 0.772
2175 3.862 0.772
2180 3.862 0.772
2185 3.861 0.772
2190 3.861 0.772
2195 3.860 0.772
2200 3.860 0.772
2205 3.859 0.772
2210 3.859 0.772
2215 3.859 0.772
2220 3.858 0.772
2225 3.858 0.772
2230 3.858 0.772
2235 3.857 0.771
2240 3.857 0.771
2245 3.856 0.771
2250 3.856 0.771
2255 3.856 0.771
2260 3.855 0.771
2265 3.855 0.771
2270 3.854 0.771
2275 3.854 0.771
2280 3.854 0.771
2285 3.853 0.771
2290 3.853 0.771
2295 3.853 0.771
2300 3.852 0.770
2305 3.852 0.770
2310 3.851 0.770
2315 3.851 0.770
2320 3.851 0.770
2325 3.850 0.770
2330 3.850 0.770
2335 3.849 0.770
2340 3.849 0.770
2345 3.848 0.770
2350 3.848 0.770
2355 3.848 0.770
2360 3.847 0.769
2365 3.847 0.769
2370 3.847 0.769
2375 3.846 0.769
2380 3.846 0.769
2385 3.845 0.769
2390 3.845 0.769
2395 3.845 0.769
2400 3.844 0.769
2405 3.844 0.769
2410 3.844 0.769
2415 3.843 0.769
2420 3.843 0.769
2425 3.842 0.768
2430 3.842 0.768
2435 3.842 0.768
2440 3.841 0.768
2445 3.841 0.768
2450 3.840 0.768
2455 3.840 0.768
2460 3.840 0.768
2465 3.839 0.768
2470 3.839 0.768
2475 3.838 0.768
2480 3.838 0.768
2485 3.838 0.768
2490 3.838 0.768
2495 3.837 0.767
2500 3.837 0.767
2505 3.837 0.767
2510 3.836 0.767
2515 3.836 0.767
2520 3.835 0.767
2525 3.835 0.767
2530 3.835 0.767
2535 3.834 0.767
2540 3.834 0.767
2545 3.834 0.767
2550 3.833 0.767
2555 3.833 0.767
2560 3.832 0.766
2565 3.832 0.766
2570 3.832 0.766
2575 3.831 0.766
2580 3.831 0.766
2585 3.831 0.766
2590 3.830 0.766
2595 3.830 0.766
2600 3.830 0.766
2605 3.829 0.766
2610 3.829 0.766
2615 3.828 0.766
2620 3.828 0.766
2625 3.828 0.766
2630 3.828 0.766
2635 3.827 0.765
2640 3.827 0.765
2645 3.826 0.765
2650 3.826 0.765
2655 3.826 0.765
2660 3.825 0.765
2665 3.825 0.765
2670 3.825 0.765
2675 3.824 0.765
2680 3.824 0.765
2685 3.824 0.765
2690 3.823 0.765
2695 3.823 0.765
2700 3.823 0.765
2705 3.822 0.764
2710 3.822 0.764
2715 3.822 0.764
2720 3.821 0.764
2725 3.821 0.764
2730 3.821 0.764
2735 3.820 0.764
2740 3.820 0.764
2745 3.819 0.764
2750 3.819 0.764
2755 3.819 0.764
2760 3.818 0.764
2765 3.818 0.764
2770 3.818 0.764
2775 3.817 0.763
2780 3.817 0.763
2785 3.817 0.763
2790 3.817 0.763
2795 3.816 0.763
2800 3.816 0.763
2805 3.815 0.763
2810 3.815 0.763
2815 3.815 0.763
2820 3.814 0.763
2825 3.814 0.763
2830 3.814 0.763
2835 3.814 0.763
2840 3.813 0.763
2845 3.813 0.763
2850 3.813 0.763
2855 3.812 0.762
2860 3.812 0.762
2865 3.811 0.762
2870 3.811 0.762
2875 3.811 0.762
2880 3.811 0.762
2885 3.810 0.762
2890 3.810 0.762
2895 3.810 0.762
2900 3.809 0.762
2905 3.809 0.762
2910 3.808 0.762
2915 3.808 0.762
2920 3.808 0.762
2925 3.808 0.762
2930 3.807 0.761
2935 3.807 0.761
2940 3.807 0.761
2945 3.806 0.761
2950 3.806 0.761
2955 3.806 0.761
2960 3.805 0.761
2965 3.805 0.761
2970 3.804 0.761
2975 3.804 0.761
2980 3.804 0.761
2985 3.804 0.761
2990 3.803 0.761
2995 3.803 0.761
3000 3.803 0.761
3005 3.803 0.761
3010 3.802 0.760
3015 3.803 0.761
3020 3.802 0.760
3025 3.801 0.760
3030 3.801 0.760
3035 3.801 0.760
3040 3.800 0.760
3045 3.800 0.760
3050 3.800 0.760
3055 3.799 0.760
3060 3.799 0.760
3065 3.799 0.760
3070 3.798 0.760
3075 3.798 0.760
3080 3.797 0.759
3085 3.797 0.759
3090 3.797 0.759
3095 3.797 0.759
3100 3.796 0.759
3105 3.796 0.759
3110 3.796 0.759
3115 3.795 0.759
3120 3.795 0.759
3125 3.795 0.759
3130 3.794 0.759
3135 3.794 0.759
3140 3.794 0.759
3145 3.794 0.759
3150 3.793 0.759
3155 3.793 0.759
3160 3.793 0.759
3165 3.792 0.758
3170 3.792 0.758
3175 3.792 0.758
3180 3.791 0.758
3185 3.791 0.758
3190 3.791 0.758
3195 3.791 0.758
3200 3.790 0.758
3205 3.790 0.758
3210 3.789 0.758
3215 3.789 0.758
3220 3.789 0.758
3225 3.789 0.758
3230 3.788 0.758
3235 3.788 0.758
3240 3.788 0.758
3245 3.787 0.757
3250 3.787 0.757
3255 3.787 0.757
3260 3.786 0.757
3265 3.786 0.757
3270 3.786 0.757
3275 3.786 0.757
3280 3.785 0.757
3285 3.785 0.757
3290 3.785 0.757
3295 3.784 0.757
3300 3.784 0.757
3305 3.784 0.757
3310 3.783 0.757
3315 3.783 0.757
3320 3.783 0.757
3325 3.783 0.757
3330 3.782 0.756
3335 3.782 0.756
3340 3.782 0.756
3345 3.781 0.756
3350 3.781 0.756
3355 3.781 0.756
3360 3.780 0.756
3365 3.780 0.756
3370 3.780 0.756
3375 3.779 0.756
3380 3.779 0.756
3385 3.779 0.756
3390 3.778 0.756
3395 3.778 0.756
3400 3.778 0.756
3405 3.778 0.756
3410 3.777 0.755
3415 3.777 0.755
3420 3.777 0.755
3425 3.776 0.755
3430 3.776 0.755
3435 3.776 0.755
3440 3.776 0.755
3445 3.775 0.755
3450 3.775 0.755
3455 3.775 0.755
3460 3.774 0.755
3465 3.774 0.755
3470 3.774 0.755
3475 3.774 0.755
3480 3.773 0.755
3485 3.773 0.755
3490 3.773 0.755
3495 3.772 0.754
3500 3.772 0.754
3505 3.772 0.754
3510 3.771 0.754
3515 3.771 0.754
3520 3.771 0.754
3525 3.770 0.754
3530 3.770 0.754
3535 3.770 0.754
3540 3.769 0.754
3545 3.769 0.754
3550 3.769 0.754
3555 3.768 0.754
3560 3.768 0.754
3565 3.768 0.754
3570 3.768 0.754
3575 3.767 0.753
3580 3.767 0.753
3585 3.767 0.753
3590 3.766 0.753
3595 3.766 0.753
3600 3.766 0.753
3605 3.765 0.753
3610 3.765 0.753
3615 3.765 0.753
3620 3.764 0.753
3625 3.764 0.753
3630 3.764 0.753
3635 3.763 0.753
3640 3.763 0.753
3645 3.763 0.753
3650 3.763 0.753
3655 3.762 0.752
3660 3.762 0.752
3665 3.761 0.752
3670 3.761 0.752
3675 3.761 0.752
3680 3.761 0.752
3685 3.760 0.752
3690 3.760 0.752
3695 3.760 0.752
3700 3.759 0.752
3705 3.759 0.752
3710 3.759 0.752
3715 3.759 0.752
3720 3.758 0.752
3725 3.758 0.752
3730 3.758 0.752
3735 3.757 0.751
3740 3.757 0.751
3745 3.757 0.751
3750 3.757 0.751
3755 3.756 0.751
3760 3.756 0.751
3765 3.756 0.751
3770 3.755 0.751
3775 3.755 0.751
3780 3.755 0.751
3785 3.754 0.751
3790 3.754 0.751
3795 3.754 0.751
3800 3.754 0.751
3805 3.753 0.751
3810 3.753 0.751
3815 3.752 0.750
3820 3.752 0.750
3825 3.752 0.750
3830 3.751 0.750
3835 3.751 0.750
3840 3.751 0.750
3845 3.751 0.750
3850 3.750 0.750
3855 3.750 0.750
3860 3.750 0.750
3865 3.749 0.750
3870 3.749 0.750
3875 3.749 0.750
3880 3.748 0.750
3885 3.748 0.750
3890 3.748 0.750
3895 3.747 0.749
3900 3.747 0.749
3905 3.747 0.749
3910 3.746 0.749
3915 3.746 0.749
3920 3.746 0.749
3925 3.746 0.749
3930 3.745 0.749
3935 3.745 0.749
3940 3.745 0.749
3945 3.744 0.749
3950 3.744 0.749
3955 3.744 0.749
3960 3.744 0.749
3965 3.743 0.749
3970 3.743 0.749
3975 3.743 0.749
3980 3.742 0.748
3985 3.742 0.748
3990 3.742 0.748
3995 3.741 0.748
4000 3.741 0.748
4005 3.741 0.748
4010 3.740 0.748
4015 3.740 0.748
4020 3.740 0.748
4025 3.740 0.748
4030 3.739 0.748
4035 3.739 0.748
4040 3.739 0.748
4045 3.738 0.748
4050 3.738 0.748
4055 3.738 0.748
4060 3.737 0.747
4065 3.737 0.747
4070 3.737 0.747
4075 3.736 0.747
4080 3.736 0.747
4085 3.736 0.747
4090 3.735 0.747
4095 3.735 0.747
4100 3.735 0.747
4105 3.734 0.747
4110 3.734 0.747
4115 3.734 0.747
4120 3.734 0.747
4125 3.733 0.747
4130 3.733 0.747
4135 3.733 0.747
4140 3.732 0.746
4145 3.732 0.746
4150 3.732 0.746
4155 3.731 0.746
4160 3.731 0.746
4165 3.731 0.746
4170 3.730 0.746
4175 3.730 0.746
4180 3.730 0.746
4185 3.730 0.746
4190 3.729 0.746
4195 3.729 0.746
4200 3.728 0.746
4205 3.728 0.746
4210 3.728 0.746
4215 3.727 0.745
4220 3.727 0.745
4225 3.727 0.745
4230 3.727 0.745
4235 3.726 0.745
4240 3.726 0.745
4245 3.726 0.745
4250 3.725 0.745
4255 3.725 0.745
4260 3.725 0.745
4265 3.724 0.745
4270 3.724 0.745
4275 3.724 0.745
4280 3.723 0.745
4285 3.723 0.745
4290 3.723 0.745
4295 3.722 0.744
4300 3.722 0.744
4305 3.722 0.744
4310 3.721 0.744
4315 3.721 0.744
4320 3.721 0.744
4325 3.720 0.744
4330 3.720 0.744
4335 3.720 0.744
4340 3.719 0.744
4345 3.719 0.744
4350 3.719 0.744
4355 3.718 0.744
4360 3.718 0.744
4365 3.718 0.744
4370 3.718 0.744
4375 3.717 0.743
4380 3.717 0.743
4385 3.717 0.743
4390 3.716 0.743
4395 3.716 0.743
4400 3.715 0.743
4405 3.715 0.743
4410 3.715 0.743
4415 3.714 0.743
4420 3.714 0.743
4425 3.714 0.743
4430 3.713 0.743
4435 3.713 0.743
4440 3.713 0.743
4445 3.712 0.742
4450 3.712 0.742
4455 3.711 0.742
4460 3.711 0.742
4465 3.711 0.742
4470 3.710 0.742
4475 3.710 0.742
4480 3.710 0.742
4485 3.709 0.742
4490 3.709 0.742
4495 3.708 0.742
4500 3.708 0.742
4505 3.708 0.742
4510 3.707 0.741
4515 3.707 0.741
4520 3.707 0.741
4525 3.706 0.741
4530 3.706 0.741
4535 3.706 0.741
4540 3.706 0.741
4545 3.705 0.741
4550 3.705 0.741
4555 3.705 0.741
4560 3.704 0.741
4565 3.704 0.741
4570 3.703 0.741
4575 3.703 0.741
4580 3.703 0.741
4585 3.703 0.741
4590 3.702 0.740
4595 3.702 0.740
4600 3.702 0.740
4605 3.701 0.740
4610 3.701 0.740
4615 3.701 0.740
4620 3.700 0.740
4625 3.700 0.740
4630 3.700 0.740
4635 3.699 0.740
4640 3.699 0.740
4645 3.699 0.740
4650 3.698 0.740
4655 3.698 0.740
4660 3.698 0.740
4665 3.697 0.739
4670 3.697 0.739
4675 3.697 0.739
4680 3.696 0.739
4685 3.696 0.739
4690 3.696 0.739
4695 3.695 0.739
4700 3.695 0.739
4705 3.695 0.739
4710 3.694 0.739
4715 3.694 0.739
4720 3.694 0.739
4725 3.693 0.739
4730 3.693 0.739
4735 3.693 0.739
4740 3.692 0.738
4745 3.692 0.738
4750 3.692 0.738
4755 3.691 0.738
4760 3.691 0.738
4765 3.691 0.738
4770 3.690 0.738
4775 3.690 0.738
4780 3.690 0.738
4785 3.689 0.738
4790 3.689 0.738
4795 3.689 0.738
4800 3.688 0.738
4805 3.688 0.738
4810 3.688 0.738
4815 3.687 0.737
4820 3.687 0.737
4825 3.687 0.737
4830 3.686 0.737
4835 3.686 0.737
4840 3.686 0.737
4845 3.685 0.737
4850 3.685 0.737
4855 3.685 0.737
4860 3.684 0.737
4865 3.684 0.737
4870 3.684 0.737
4875 3.683 0.737
4880 3.683 0.737
4885 3.683 0.737
4890 3.682 0.736
4895 3.682 0.736
4900 3.682 0.736
4905 3.681 0.736
4910 3.681 0.736
4915 3.681 0.736
4920 3.681 0.736
4925 3.680 0.736
4930 3.680 0.736
4935 3.679 0.736
4940 3.679 0.736
4945 3.679 0.736
4950 3.678 0.736
4955 3.678 0.736
4960 3.678 0.736
4965 3.677 0.735
4970 3.677 0.735
4975 3.677 0.735
4980 3.676 0.735
4985 3.676 0.735
4990 3.676 0.735
4995 3.675 0.735
5000 3.675 0.735
5005 3.675 0.735
5010 3.674 0.735
5015 3.674 0.735
5020 3.674 0.735
5025 3.673 0.735
5030 3.673 0.735
5035 3.673 0.735
5040 3.672 0.734
5045 3.672 0.734
5050 3.672 0.734
5055 3.671 0.734
5060 3.671 0.734
5065 3.671 0.734
5070 3.670 0.734
5075 3.670 0.734
5080 3.670 0.734
5085 3.669 0.734
5090 3.669 0.734
5095 3.669 0.734
5100 3.668 0.734
5105 3.668 0.734
5110 3.668 0.734
5115 3.667 0.733
5120 3.667 0.733
5125 3.667 0.733
5130 3.666 0.733
5135 3.666 0.733
5140 3.666 0.733
5145 3.665 0.733
5150 3.665 0.733
5155 3.665 0.733
5160 3.664 0.733
5165 3.664 0.733
5170 3.664 0.733
5175 3.663 0.733
5180 3.663 0.733
5185 3.663 0.733
5190 3.662 0.732
5195 3.662 0.732
5200 3.662 0.732
5205 3.661 0.732
5210 3.661 0.732
5215 3.661 0.732
5220 3.660 0.732
5225 3.660 0.732
5230 3.660 0.732
5235 3.659 0.732
5240 3.659 0.732
5245 3.658 0.732
5250 3.658 0.732
5255 3.658 0.732
5260 3.658 0.732
5265 3.657 0.731
5270 3.657 0.731
5275 3.657 0.731
5280 3.656 0.731
5285 3.656 0.731
5290 3.656 0.731
5295 3.655 0.731
5300 3.655 0.731
5305 3.655 0.731
5310 3.654 0.731
5315 3.654 0.731
5320 3.654 0.731
5325 3.653 0.731
5330 3.653 0.731
5335 3.652 0.730
5340 3.652 0.730
5345 3.652 0.730
5350 3.651 0.730
5355 3.651 0.730
5360 3.651 0.730
5365 3.651 0.730
5370 3.650 0.730
5375 3.650 0.730
5380 3.650 0.730
5385 3.649 0.730
5390 3.649 0.730
5395 3.649 0.730
5400 3.648 0.730
5405 3.648 0.730
5410 3.648 0.730
5415 3.647 0.729
5420 3.647 0.729
5425 3.647 0.729
5430 3.646 0.729
5435 3.646 0.729
5440 3.646 0.729
5445 3.645 0.729
5450 3.645 0.729
5455 3.645 0.729
5460 3.644 0.729
5465 3.644 0.729
5470 3.644 0.729
5475 3.643 0.729
5480 3.643 0.729
5485 3.643 0.729
5490 3.642 0.728
5495 3.642 0.728
5500 3.642 0.728
5505 3.641 0.728
5510 3.641 0.728
5515 3.641 0.728
5520 3.640 0.728
5525 3.640 0.728
5530 3.640 0.728
5535 3.639 0.728
5540 3.639 0.728
5545 3.639 0.728
5550 3.638 0.728
5555 3.638 0.728
5560 3.638 0.728
5565 3.637 0.727
5570 3.637 0.727
5575 3.637 0.727
5580 3.636 0.727
5585 3.636 0.727
5590 3.636 0.727
5595 3.635 0.727
5600 3.635 0.727
5605 3.635 0.727
5610 3.634 0.727
5615 3.634 0.727
5620 3.634 0.727
5625 3.633 0.727
5630 3.633 0.727
5635 3.633 0.727
5640 3.632 0.726
5645 3.632 0.726
5650 3.632 0.726
5655 3.632 0.726
5660 3.631 0.726
5665 3.631 0.726
5670 3.631 0.726
5675 3.630 0.726
5680 3.630 0.726
5685 3.630 0.726
5690 3.629 0.726
5695 3.629 0.726
5700 3.629 0.726
5705 3.628 0.726
5710 3.628 0.726
5715 3.628 0.726
5720 3.627 0.725
5725 3.627 0.725
5730 3.627 0.725
5735 3.627 0.725
5740 3.626 0.725
5745 3.626 0.725
5750 3.626 0.725
5755 3.625 0.725
5760 3.625 0.725
5765 3.624 0.725
5770 3.624 0.725
5775 3.624 0.725
5780 3.624 0.725
5785 3.623 0.725
5790 3.623 0.725
5795 3.623 0.725
5800 3.622 0.724
5805 3.622 0.724
5810 3.622 0.724
5815 3.622 0.724
5820 3.621 0.724
5825 3.621 0.724
5830 3.620 0.724
5835 3.620 0.724
5840 3.620 0.724
5845 3.619 0.724
5850 3.619 0.724
5855 3.619 0.724
5860 3.619 0.724
5865 3.618 0.724
5870 3.618 0.724
5875 3.618 0.724
5880 3.617 0.723
5885 3.617 0.723
5890 3.617 0.723
5895 3.616 0.723
5900 3.616 0.723
5905 3.616 0.723
5910 3.615 0.723
5915 3.615 0.723
5920 3.615 0.723
5925 3.615 0.723
5930 3.614 0.723
5935 3.614 0.723
5940 3.613 0.723
5945 3.613 0.723
5950 3.613 0.723
5955 3.613 0.723
5960 3.612 0.722
5965 3.612 0.722
5970 3.612 0.722
5975 3.611 0.722
5980 3.611 0.722
5985 3.611 0.722
5990 3.611 0.722
5995 3.610 0.722
6000 3.610 0.722
6005 3.610 0.722
6010 3.609 0.722
6015 3.609 0.722
6020 3.609 0.722
6025 3.608 0.722
6030 3.608 0.722
6035 3.608 0.722
6040 3.607 0.721
6045 3.607 0.721
6050 3.607 0.721
6055 3.606 0.721
6060 3.606 0.721
6065 3.606 0.721
6070 3.606 0.721
6075 3.605 0.721
6080 3.605 0.721
6085 3.605 0.721
6090 3.605 0.721
6095 3.604 0.721
6100 3.604 0.721
6105 3.604 0.721
6110 3.603 0.721
6115 3.603 0.721
6120 3.603 0.721
6125 3.602 0.720
6130 3.602 0.720
6135 3.602 0.720
6140 3.602 0.720
6145 3.601 0.720
6150 3.601 0.720
6155 3.601 0.720
6160 3.600 0.720
6165 3.600 0.720
6170 3.600 0.720
6175 3.599 0.720
6180 3.599 0.720
6185 3.599 0.720
6190 3.599 0.720
6195 3.598 0.720
6200 3.598 0.720
6205 3.598 0.720
6210 3.598 0.720
6215 3.597 0.719
6220 3.597 0.719
6225 3.596 0.719
6230 3.596 0.719
6235 3.596 0.719
6240 3.596 0.719
6245 3.595 0.719
6250 3.595 0.719
6255 3.595 0.719
6260 3.595 0.719
6265 3.594 0.719
6270 3.594 0.719
6275 3.594 0.719
6280 3.593 0.719
6285 3.593 0.719
6290 3.593 0.719
6295 3.593 0.719
6300 3.592 0.718
6305 3.592 0.718
6310 3.592 0.718
6315 3.591 0.718
6320 3.591 0.718
6325 3.591 0.718
6330 3.591 0.718
6335 3.590 0.718
6340 3.590 0.718
6345 3.590 0.718
6350 3.589 0.718
6355 3.589 0.718
6360 3.589 0.718
6365 3.589 0.718
6370 3.588 0.718
6375 3.588 0.718
6380 3.588 0.718
6385 3.587 0.717
6390 3.587 0.717
6395 3.587 0.717
6400 3.587 0.717
6405 3.587 0.717
6410 3.586 0.717
6415 3.586 0.717
6420 3.585 0.717
6425 3.585 0.717
6430 3.585 0.717
6435 3.585 0.717
6440 3.585 0.717
6445 3.584 0.717
